participant,task,trial,choice,correct_choice,reward,block,condition,category,object,all_features,feature1,feature2,feature3
0,0,310,j,f,-1.0,3,4,0,Small White Square,"[0, 0, 1]",0,0,1
0,0,311,j,f,-1.0,3,4,0,Big White Square,"[1, 0, 1]",1,0,1
0,0,312,f,f,1.0,3,4,0,Small White Square,"[0, 0, 1]",0,0,1
0,0,313,j,j,1.0,3,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
0,0,314,f,j,-1.0,3,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
0,0,315,f,f,1.0,3,4,0,Big White Square,"[1, 0, 1]",1,0,1
0,0,316,f,j,-1.0,3,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
0,0,317,f,f,1.0,3,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
0,0,318,f,f,1.0,3,4,0,Big Black Square,"[1, 1, 1]",1,1,1
0,0,319,j,j,1.0,3,4,1,Small Black Square,"[0, 1, 1]",0,1,1
0,0,320,j,f,-1.0,3,4,0,Small White Square,"[0, 0, 1]",0,0,1
0,0,321,f,f,1.0,3,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
0,0,322,f,j,-1.0,3,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
0,0,323,f,j,-1.0,3,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
0,0,324,f,j,-1.0,3,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
0,0,325,j,j,1.0,3,4,1,Small Black Square,"[0, 1, 1]",0,1,1
0,0,326,f,f,1.0,3,4,0,Big White Square,"[1, 0, 1]",1,0,1
0,0,327,j,j,1.0,3,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
0,0,328,j,j,1.0,3,4,1,Small Black Square,"[0, 1, 1]",0,1,1
0,0,329,f,j,-1.0,3,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
0,0,330,j,f,-1.0,3,4,0,Small White Square,"[0, 0, 1]",0,0,1
0,0,331,f,f,1.0,3,4,0,Big Black Square,"[1, 1, 1]",1,1,1
0,0,332,j,f,-1.0,3,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
0,0,333,f,f,1.0,3,4,0,Big Black Square,"[1, 1, 1]",1,1,1
0,0,334,f,f,1.0,3,4,0,Big White Square,"[1, 0, 1]",1,0,1
0,0,335,j,j,1.0,3,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
0,0,336,f,f,1.0,3,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
0,0,337,f,f,1.0,3,4,0,Big White Square,"[1, 0, 1]",1,0,1
0,0,338,f,f,1.0,3,4,0,Big Black Square,"[1, 1, 1]",1,1,1
0,0,339,f,f,1.0,3,4,0,Big White Square,"[1, 0, 1]",1,0,1
0,0,340,j,j,1.0,3,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
0,0,341,f,f,1.0,3,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
0,0,342,f,j,-1.0,3,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
0,0,343,j,j,1.0,3,4,1,Small Black Square,"[0, 1, 1]",0,1,1
0,0,344,j,j,1.0,3,4,1,Small Black Square,"[0, 1, 1]",0,1,1
0,0,345,j,j,1.0,3,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
0,0,346,f,j,-1.0,3,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
0,0,347,j,j,1.0,3,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
0,0,348,j,j,1.0,3,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
0,0,349,j,f,-1.0,3,4,0,Big Black Square,"[1, 1, 1]",1,1,1
0,0,350,j,f,-1.0,3,4,0,Small White Square,"[0, 0, 1]",0,0,1
0,0,351,f,f,1.0,3,4,0,Small White Square,"[0, 0, 1]",0,0,1
0,0,352,j,j,1.0,3,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
0,0,353,f,j,-1.0,3,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
0,0,354,f,j,-1.0,3,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
0,0,355,f,j,-1.0,3,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
0,0,356,f,j,-1.0,3,4,1,Small Black Square,"[0, 1, 1]",0,1,1
0,0,357,f,f,1.0,3,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
0,0,358,j,j,1.0,3,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
0,0,359,f,f,1.0,3,4,0,Big Black Square,"[1, 1, 1]",1,1,1
0,0,360,f,f,1.0,3,4,0,Big White Square,"[1, 0, 1]",1,0,1
0,0,361,f,f,1.0,3,4,0,Big White Square,"[1, 0, 1]",1,0,1
0,0,362,j,f,-1.0,3,4,0,Small White Square,"[0, 0, 1]",0,0,1
0,0,363,f,f,1.0,3,4,0,Small White Square,"[0, 0, 1]",0,0,1
0,0,364,f,j,-1.0,3,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
0,0,365,j,j,1.0,3,4,1,Small Black Square,"[0, 1, 1]",0,1,1
0,0,366,f,f,1.0,3,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
0,0,367,j,f,-1.0,3,4,0,Big Black Square,"[1, 1, 1]",1,1,1
0,0,368,j,j,1.0,3,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
0,0,369,f,f,1.0,3,4,0,Big Black Square,"[1, 1, 1]",1,1,1
0,0,370,f,j,-1.0,3,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
0,0,371,j,j,1.0,3,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
0,0,372,f,f,1.0,3,4,0,Small White Square,"[0, 0, 1]",0,0,1
0,0,373,f,f,1.0,3,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
0,0,374,f,j,-1.0,3,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
0,0,375,f,f,1.0,3,4,0,Big White Square,"[1, 0, 1]",1,0,1
0,0,376,j,j,1.0,3,4,1,Small Black Square,"[0, 1, 1]",0,1,1
0,0,377,j,f,-1.0,3,4,0,Small White Square,"[0, 0, 1]",0,0,1
0,0,378,f,f,1.0,3,4,0,Big Black Square,"[1, 1, 1]",1,1,1
0,0,379,f,j,-1.0,3,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
0,0,380,f,j,-1.0,3,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
0,0,381,f,f,1.0,3,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
0,0,382,f,f,1.0,3,4,0,Big White Square,"[1, 0, 1]",1,0,1
0,0,383,j,j,1.0,3,4,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,0,j,f,-1.0,0,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,1,f,j,-1.0,0,1,1,Small White Square,"[0, 0, 1]",0,0,1
1,0,2,f,f,1.0,0,1,0,Big Black Square,"[1, 1, 1]",1,1,1
1,0,3,j,j,1.0,0,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,4,f,j,-1.0,0,1,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,5,f,f,1.0,0,1,0,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,6,f,j,-1.0,0,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,7,j,f,-1.0,0,1,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,8,f,f,1.0,0,1,0,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,9,j,j,1.0,0,1,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,10,f,j,-1.0,0,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,11,f,f,1.0,0,1,0,Big Black Square,"[1, 1, 1]",1,1,1
1,0,12,f,f,1.0,0,1,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,13,j,f,-1.0,0,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,14,j,j,1.0,0,1,1,Small White Square,"[0, 0, 1]",0,0,1
1,0,15,j,j,1.0,0,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,16,f,f,1.0,0,1,0,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,17,f,f,1.0,0,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,18,j,j,1.0,0,1,1,Small White Square,"[0, 0, 1]",0,0,1
1,0,19,j,j,1.0,0,1,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,20,j,j,1.0,0,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,21,f,f,1.0,0,1,0,Big Black Square,"[1, 1, 1]",1,1,1
1,0,22,j,j,1.0,0,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,23,f,f,1.0,0,1,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,24,j,j,1.0,0,1,1,Small White Square,"[0, 0, 1]",0,0,1
1,0,25,f,f,1.0,0,1,0,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,26,f,f,1.0,0,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,27,f,f,1.0,0,1,0,Big Black Square,"[1, 1, 1]",1,1,1
1,0,28,f,f,1.0,0,1,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,29,j,j,1.0,0,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,30,j,j,1.0,0,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,31,j,j,1.0,0,1,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,32,f,f,1.0,0,1,0,Big Black Square,"[1, 1, 1]",1,1,1
1,0,33,j,j,1.0,0,1,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,34,j,j,1.0,0,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,35,f,f,1.0,0,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,36,f,f,1.0,0,1,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,37,f,f,1.0,0,1,0,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,38,j,j,1.0,0,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,39,j,j,1.0,0,1,1,Small White Square,"[0, 0, 1]",0,0,1
1,0,40,f,f,1.0,0,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,41,j,j,1.0,0,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,42,f,f,1.0,0,1,0,Big Black Square,"[1, 1, 1]",1,1,1
1,0,43,j,j,1.0,0,1,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,44,j,j,1.0,0,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,45,f,f,1.0,0,1,0,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,46,f,f,1.0,0,1,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,47,j,j,1.0,0,1,1,Small White Square,"[0, 0, 1]",0,0,1
1,0,48,f,f,1.0,1,2,0,Big Black Square,"[1, 1, 1]",1,1,1
1,0,49,j,j,1.0,1,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,50,f,j,-1.0,1,2,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,51,j,f,-1.0,1,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,52,f,j,-1.0,1,2,1,Small White Square,"[0, 0, 1]",0,0,1
1,0,53,f,j,-1.0,1,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,54,f,f,1.0,1,2,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,55,j,f,-1.0,1,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,56,f,f,1.0,1,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,57,j,f,-1.0,1,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,58,j,f,-1.0,1,2,0,Big Black Square,"[1, 1, 1]",1,1,1
1,0,59,j,j,1.0,1,2,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,60,f,f,1.0,1,2,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,61,f,j,-1.0,1,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,62,f,j,-1.0,1,2,1,Small White Square,"[0, 0, 1]",0,0,1
1,0,63,j,j,1.0,1,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,64,f,j,-1.0,1,2,1,Small White Square,"[0, 0, 1]",0,0,1
1,0,65,j,f,-1.0,1,2,0,Big Black Square,"[1, 1, 1]",1,1,1
1,0,66,j,j,1.0,1,2,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,67,j,f,-1.0,1,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,68,j,f,-1.0,1,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,69,j,j,1.0,1,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,70,j,j,1.0,1,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,71,f,f,1.0,1,2,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,72,j,f,-1.0,1,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,73,f,j,-1.0,1,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,74,f,f,1.0,1,2,0,Big Black Square,"[1, 1, 1]",1,1,1
1,0,75,j,j,1.0,1,2,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,76,f,f,1.0,1,2,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,77,f,j,-1.0,1,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,78,j,j,1.0,1,2,1,Small White Square,"[0, 0, 1]",0,0,1
1,0,79,f,f,1.0,1,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,80,j,j,1.0,1,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,81,f,f,1.0,1,2,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,82,j,f,-1.0,1,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,83,f,f,1.0,1,2,0,Big Black Square,"[1, 1, 1]",1,1,1
1,0,84,f,f,1.0,1,2,0,Big Black Square,"[1, 1, 1]",1,1,1
1,0,85,j,j,1.0,1,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,86,j,j,1.0,1,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,87,f,f,1.0,1,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,88,j,j,1.0,1,2,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,89,f,j,-1.0,1,2,1,Small White Square,"[0, 0, 1]",0,0,1
1,0,90,f,f,1.0,1,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,91,j,j,1.0,1,2,1,Small White Square,"[0, 0, 1]",0,0,1
1,0,92,f,j,-1.0,1,2,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,93,f,j,-1.0,1,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,94,f,f,1.0,1,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,95,f,f,1.0,1,2,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,96,j,f,-1.0,1,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,97,f,f,1.0,1,2,0,Big Black Square,"[1, 1, 1]",1,1,1
1,0,98,j,f,-1.0,1,2,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,99,f,f,1.0,1,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,100,j,j,1.0,1,2,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,101,j,j,1.0,1,2,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,102,j,j,1.0,1,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,103,f,f,1.0,1,2,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,104,j,j,1.0,1,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,105,j,j,1.0,1,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,106,f,f,1.0,1,2,0,Big Black Square,"[1, 1, 1]",1,1,1
1,0,107,j,j,1.0,1,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,108,f,f,1.0,1,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,109,j,j,1.0,1,2,1,Small White Square,"[0, 0, 1]",0,0,1
1,0,110,f,f,1.0,1,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,111,j,j,1.0,1,2,1,Small White Square,"[0, 0, 1]",0,0,1
1,0,112,j,j,1.0,1,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,113,f,j,-1.0,1,2,1,Small White Square,"[0, 0, 1]",0,0,1
1,0,114,j,f,-1.0,1,2,0,Big Black Square,"[1, 1, 1]",1,1,1
1,0,115,j,j,1.0,1,2,1,Small White Square,"[0, 0, 1]",0,0,1
1,0,116,f,j,-1.0,1,2,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,117,j,j,1.0,1,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,118,j,f,-1.0,1,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,119,f,f,1.0,1,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,120,j,j,1.0,1,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,121,f,f,1.0,1,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,122,f,f,1.0,1,2,0,Big Black Square,"[1, 1, 1]",1,1,1
1,0,123,j,f,-1.0,1,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,124,j,j,1.0,1,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,125,f,f,1.0,1,2,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,126,f,j,-1.0,1,2,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,127,j,f,-1.0,1,2,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,128,f,j,-1.0,1,2,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,129,f,j,-1.0,1,2,1,Small White Square,"[0, 0, 1]",0,0,1
1,0,130,j,f,-1.0,1,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,131,f,j,-1.0,1,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,132,f,f,1.0,1,2,0,Big Black Square,"[1, 1, 1]",1,1,1
1,0,133,f,j,-1.0,1,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,134,f,j,-1.0,1,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,135,f,f,1.0,1,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,136,f,f,1.0,1,2,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,137,f,j,-1.0,1,2,1,Small Black Square,"[0, 1, 1]",0,1,1
1,0,138,f,f,1.0,1,2,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,139,j,j,1.0,1,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,140,j,f,-1.0,1,2,0,Big Black Square,"[1, 1, 1]",1,1,1
1,0,141,f,f,1.0,1,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,142,j,f,-1.0,1,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,143,f,j,-1.0,1,2,1,Small White Square,"[0, 0, 1]",0,0,1
1,0,144,f,f,1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,145,j,f,-1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
1,0,146,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,147,f,j,-1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,148,j,f,-1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
1,0,149,f,j,-1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
1,0,150,f,f,1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,151,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,152,f,j,-1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,153,f,j,-1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,154,f,j,-1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
1,0,155,f,f,1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
1,0,156,f,f,1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,157,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,158,j,f,-1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
1,0,159,j,f,-1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,160,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,161,f,f,1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,162,j,f,-1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
1,0,163,j,j,1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,164,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,165,f,f,1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
1,0,166,j,f,-1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,167,j,j,1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
1,0,168,f,f,1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,169,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,170,j,j,1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
1,0,171,f,f,1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,172,j,j,1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,173,f,f,1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
1,0,174,j,f,-1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
1,0,175,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,176,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,177,j,f,-1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
1,0,178,f,f,1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,179,j,j,1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,180,j,f,-1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,181,f,j,-1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,182,f,j,-1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,183,f,f,1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,184,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,185,j,f,-1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
1,0,186,j,f,-1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
1,0,187,j,f,-1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,188,j,f,-1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
1,0,189,j,j,1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
1,0,190,j,j,1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
1,0,191,f,j,-1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,192,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,193,j,f,-1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,194,j,f,-1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
1,0,195,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,196,f,j,-1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,197,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,198,j,f,-1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,199,j,j,1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
1,0,200,f,f,1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,201,j,f,-1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
1,0,202,j,j,1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
1,0,203,j,f,-1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
1,0,204,f,f,1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,205,j,j,1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,206,f,f,1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
1,0,207,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,208,f,j,-1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
1,0,209,j,f,-1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,210,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,211,j,f,-1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
1,0,212,j,j,1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
1,0,213,f,j,-1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,214,f,f,1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
1,0,215,j,j,1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,216,j,j,1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,217,f,f,1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,218,j,f,-1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
1,0,219,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,220,f,j,-1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,221,f,f,1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,222,f,f,1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,223,j,f,-1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
1,0,224,f,f,1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,225,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,226,f,f,1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,227,f,j,-1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
1,0,228,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
1,0,229,j,f,-1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
1,0,230,j,f,-1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
1,0,231,f,f,1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
1,0,232,j,f,-1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
1,0,233,j,j,1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,234,j,f,-1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
1,0,235,j,j,1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
1,0,236,j,j,1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
