run,task,trial,task_feature,choice,correct_choice,category,all_features,stimulus_id,feature1,feature2,feature3,feature4,feature5,feature6,prototype_feature1,prototype_feature2,prototype_feature3,prototype_feature4,prototype_feature5,prototype_feature6
0,0,183,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,184,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
0,0,185,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
0,0,186,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,187,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,188,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,189,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,190,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,191,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
0,0,192,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
0,0,193,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
0,0,194,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
0,0,195,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,196,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,197,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,198,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
0,0,199,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,200,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,201,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,202,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
0,0,203,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,204,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0,0,205,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
0,0,206,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
0,0,207,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
0,0,208,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,209,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,210,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,211,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,212,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
0,0,213,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,214,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,215,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,216,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,217,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,218,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,219,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
0,0,220,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0,0,221,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,222,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
0,0,223,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
0,0,224,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
0,0,225,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,226,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,227,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
0,0,228,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,229,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,230,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
0,0,231,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,232,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,233,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
0,0,234,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
0,0,235,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,236,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
0,0,237,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
0,0,238,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,239,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
0,0,240,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
0,0,241,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
0,0,242,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
0,0,243,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
0,0,244,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0,0,245,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
0,0,246,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,247,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,248,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,249,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
0,0,250,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,251,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,252,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,253,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,254,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,255,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
0,0,256,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
0,0,257,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
0,0,258,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
0,0,259,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,260,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,261,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
0,0,262,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,263,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
0,0,264,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0,0,265,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0,0,266,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,267,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,268,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
0,0,269,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,270,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0,0,271,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,272,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0,0,273,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,274,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,275,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0,0,276,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
0,0,277,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,278,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,279,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,280,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
0,0,281,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,282,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,283,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
0,0,284,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,285,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
0,0,286,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,287,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,288,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
0,0,289,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,290,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
0,0,291,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,292,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
0,0,293,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,294,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,295,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,296,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,297,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,298,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
0,0,299,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,300,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
0,0,301,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,302,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,303,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0,0,304,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
0,0,305,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
0,0,306,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
0,0,307,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,308,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
0,0,309,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,310,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
0,0,311,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,312,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,313,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,314,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,315,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,316,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,317,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,318,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,319,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
0,0,320,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
0,0,321,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
0,0,322,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,323,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,324,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,325,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
0,0,326,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,327,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0,0,328,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,329,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
0,0,330,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,331,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0,0,332,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,333,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
0,0,334,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,335,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0,0,336,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,337,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,338,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,339,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,340,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,341,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
0,0,342,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
0,0,343,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
0,0,344,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,345,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
0,0,346,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,347,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,348,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
0,0,349,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
0,0,350,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
0,0,351,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,352,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,353,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,354,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0,0,355,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,356,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,357,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,358,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
0,0,359,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,360,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,361,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
0,0,362,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
0,0,363,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,364,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,365,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
0,0,366,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0,0,367,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
