,participant,task,x,y,num_points,scale,source,type
559,2,16,-0.31304,-0.38173,24,1,3,train
560,2,16,-0.24348,-0.23529,24,1,3,train
561,2,16,-0.17391,-0.0784,24,1,3,train
562,2,16,-0.10435,0.06613,24,1,3,train
563,2,16,-0.034783,-0.067627,24,1,3,train
564,2,16,0.034783,-0.073205,24,1,3,train
565,2,16,0.10435,-0.348,24,1,3,train
566,2,16,0.17391,-0.072059,24,1,3,train
567,2,16,0.24348,-0.033362,24,1,3,train
568,2,16,0.31304,0.13695,24,1,3,train
569,2,16,0.38261,-0.062508,24,1,3,train
570,2,16,0.45216,-0.22665,24,1,3,train
571,2,16,0.52172,0.14322,24,1,3,train
572,2,16,0.59132,0.12759,24,1,3,train
573,2,16,0.66088,0.11899,24,1,3,train
574,2,16,0.73044,0.73573,24,1,3,train
575,2,16,0.8,0.58903,24,1,3,train
576,2,17,-0.26667,0.33744,24,2,3,train
577,2,17,-0.24348,0.33428,24,2,3,train
578,2,17,-0.22029,0.16676,24,2,3,train
579,2,17,-0.19711,0.18849,24,2,3,train
580,2,17,-0.17391,0.18235,24,2,3,train
581,2,17,-0.15072,-0.057719,24,2,3,train
582,2,17,-0.12754,-0.18853,24,2,3,train
583,2,17,-0.10435,-0.0043088,24,2,3,train
584,2,17,-0.08116,-0.060726,24,2,3,train
585,2,17,-0.057971,-0.021305,24,2,3,train
586,2,17,-0.034783,-0.14511,24,2,3,train
587,2,17,-0.011594,-0.09164,24,2,3,train
588,2,17,0.011594,-0.18944,24,2,3,train
589,2,17,0.034783,-0.036435,24,2,3,train
590,2,17,0.057971,-0.13733,24,2,3,train
591,2,17,0.08116,-0.10109,24,2,3,train
592,2,17,0.10435,-0.0035228,24,2,3,train
593,2,17,0.12754,-0.15872,24,2,3,train
594,2,17,0.15072,-0.081632,24,2,3,train
595,2,17,0.17391,-0.30276,24,2,3,train
596,2,17,0.19711,-0.1176,24,2,3,train
597,2,17,0.22029,-0.1313,24,2,3,train
598,2,17,0.24348,-0.26274,24,2,3,train
599,2,17,0.26667,-0.23184,24,2,3,train
600,2,18,-0.26667,-0.45126,24,2,3,train
601,2,18,-0.24348,-0.26259,24,2,3,train
602,2,18,-0.22029,-0.24251,24,2,3,train
603,2,18,-0.19711,-0.16891,24,2,3,train
604,2,18,-0.17391,-0.16717,24,2,3,train
605,2,18,-0.15072,-0.071472,24,2,3,train
606,2,18,-0.12754,-0.085609,24,2,3,train
607,2,18,-0.10435,-0.21729,24,2,3,train
608,2,18,-0.08116,-0.13394,24,2,3,train
609,2,18,-0.057971,-0.044628,24,2,3,train
610,2,18,-0.034783,0.037643,24,2,3,train
611,2,18,-0.011594,-0.038495,24,2,3,train
612,2,18,0.011594,-0.041671,24,2,3,train
613,2,18,0.034783,-0.19809,24,2,3,train
614,2,18,0.057971,-0.041018,24,2,3,train
615,2,18,0.08116,-0.018991,24,2,3,train
616,2,18,0.10435,0.077957,24,2,3,train
617,2,18,0.12754,-0.035582,24,2,3,train
618,2,18,0.15072,-0.12902,24,2,3,train
619,2,18,0.17391,0.081523,24,2,3,train
620,2,18,0.19711,0.072628,24,2,3,train
621,2,18,0.22029,0.067735,24,2,3,train
622,2,18,0.24348,0.4188,24,2,3,train
623,2,18,0.26667,0.33529,24,2,3,train
624,2,19,-0.28571,0.43311,24,2,1,train
625,2,19,-0.26087,0.26145,24,2,1,train
626,2,19,-0.23603,0.28851,24,2,1,train
627,2,19,-0.21118,0.30663,24,2,1,train
628,2,19,-0.18633,0.24805,24,2,1,train
629,2,19,-0.16149,0.066214,24,2,1,train
630,2,19,-0.13665,0.31857,24,2,1,train
631,2,19,-0.1118,0.12708,24,2,1,train
632,2,19,-0.086957,0.04096,24,2,1,train
633,2,19,-0.062111,-0.071806,24,2,1,train
634,2,19,-0.037266,-0.2479,24,2,1,train
635,2,19,-0.012422,-0.034643,24,2,1,train
636,2,19,0.012422,-0.073683,24,2,1,train
637,2,19,0.037266,0.14519,24,2,1,train
638,2,19,0.062111,-0.02926,24,2,1,train
639,2,19,0.086957,-0.14095,24,2,1,train
640,2,19,0.1118,-0.14448,24,2,1,train
641,2,19,0.13665,-0.22474,24,2,1,train
642,2,19,0.16149,-0.16286,24,2,1,train
643,2,19,0.18633,-0.35434,24,2,1,train
644,2,19,0.21118,-0.35926,24,2,1,train
645,2,19,0.23603,-0.2008,24,2,1,train
646,2,19,0.26087,-0.53274,24,2,1,train
647,2,19,0.28571,-0.37091,24,2,1,train
648,2,20,-0.83333,0.01066,24,1,1,train
649,2,20,-0.76087,-0.55162,24,1,1,train
650,2,20,-0.68841,-0.48587,24,1,1,train
651,2,20,-0.61594,-0.683,24,1,1,train
652,2,20,-0.54348,0.064331,24,1,1,train
653,2,20,-0.47102,0.23165,24,1,1,train
654,2,20,-0.39855,-0.16534,24,1,1,train
655,2,20,-0.32608,-0.19439,24,1,1,train
656,2,20,-0.25363,0.16759,24,1,1,train
657,2,20,-0.18116,-0.032065,24,1,1,train
658,2,20,-0.10869,-0.42015,24,1,1,train
659,2,20,-0.036232,-0.35949,24,1,1,train
660,2,20,0.036232,-0.12812,24,1,1,train
661,2,20,0.10869,0.033123,24,1,1,train
662,2,20,0.18116,0.24477,24,1,1,train
663,2,20,0.25363,0.16731,24,1,1,train
664,2,20,0.32608,0.30443,24,1,1,train
665,2,20,0.39855,0.068681,24,1,1,train
666,2,20,0.47102,0.31689,24,1,1,train
667,2,20,0.54348,0.34215,24,1,1,train
668,2,20,0.61594,0.21302,24,1,1,train
669,2,20,0.68841,0.77675,24,1,1,train
670,2,20,0.76087,0.82425,24,1,1,train
671,2,20,0.83333,0.346,24,1,1,train
672,2,22,-0.83333,-0.24755,6,1,2,train
673,2,22,-0.5,0.589,6,1,2,train
674,2,22,-0.16667,0.21959,6,1,2,train
675,2,22,0.16667,0.52776,6,1,2,train
676,2,22,0.5,-0.11102,6,1,2,train
677,2,22,0.83333,-0.70906,6,1,2,train
678,2,23,-0.19231,-0.25389,6,2,1,train
679,2,23,-0.11538,-0.033113,6,2,1,train
680,2,23,-0.038462,-0.14744,6,2,1,train
681,2,23,0.038462,-0.06342,6,2,1,train
682,2,23,0.11538,0.14152,6,2,1,train
683,2,23,0.19231,0.26107,6,2,1,train
684,2,24,-0.5,0.17734,24,2,2,train
685,2,24,-0.45924,0.11434,24,2,2,train
686,2,24,-0.41847,0.32475,24,2,2,train
687,2,24,-0.37771,0.15136,24,2,2,train
688,2,24,-0.33696,-0.15608,24,2,2,train
689,2,24,-0.2962,-0.28086,24,2,2,train
690,2,24,-0.25544,-0.32232,24,2,2,train
691,2,24,-0.21468,0.026705,24,2,2,train
692,2,24,-0.17391,-0.28863,24,2,2,train
693,2,24,-0.13315,-0.13548,24,2,2,train
694,2,24,-0.092391,-0.25832,24,2,2,train
695,2,24,-0.05163,-0.38734,24,2,2,train
696,2,24,-0.01087,-0.38892,24,2,2,train
697,2,24,0.029891,-0.12142,24,2,2,train
698,2,24,0.070652,-0.24837,24,2,2,train
699,2,24,0.11141,-0.32601,24,2,2,train
700,2,24,0.15218,-0.23811,24,2,2,train
701,2,24,0.19294,-0.14625,24,2,2,train
702,2,24,0.2337,-0.094215,24,2,2,train
703,2,24,0.27446,0.2338,24,2,2,train
704,2,24,0.31521,-0.003815,24,2,2,train
705,2,24,0.35597,0.23365,24,2,2,train
706,2,24,0.39674,0.3264,24,2,2,train
707,2,24,0.4375,0.22125,24,2,2,train
708,2,25,-0.66667,-0.67035,6,1,3,train
709,2,25,-0.4,-0.34961,6,1,3,train
710,2,25,-0.13333,-0.26615,6,1,3,train
711,2,25,0.13333,-0.49528,6,1,3,train
712,2,25,0.4,-0.013233,6,1,3,train
713,2,25,0.66667,0.74033,6,1,3,train
714,2,26,-0.3125,-0.0093158,6,2,2,train
715,2,26,-0.1875,0.016824,6,2,2,train
716,2,26,-0.0625,-0.18989,6,2,2,train
717,2,26,0.0625,-0.11165,6,2,2,train
718,2,26,0.1875,-0.14685,6,2,2,train
719,2,26,0.3125,0.27468,6,2,2,train
720,3,1,-0.83333,-0.88862,6,1,1,train
721,3,1,-0.5,-0.11589,6,1,1,train
722,3,1,-0.16667,-0.51602,6,1,1,train
723,3,1,0.16667,-0.22197,6,1,1,train
724,3,1,0.5,0.49531,6,1,1,train
725,3,1,0.83333,0.91375,6,1,1,train
726,3,2,-0.8,0.81973,6,1,3,train
727,3,2,-0.48,0.035319,6,1,3,train
728,3,2,-0.16,-0.24784,6,1,3,train
729,3,2,0.16,-0.094203,6,1,3,train
730,3,2,0.48,-0.29338,6,1,3,train
731,3,2,0.8,-0.6827,6,1,3,train
732,3,3,-0.83333,0.55519,6,1,1,train
733,3,3,-0.5,0.75287,6,1,1,train
734,3,3,-0.16667,0.34462,6,1,1,train
735,3,3,0.16667,-0.35218,6,1,1,train
736,3,3,0.5,-0.5915,6,1,1,train
737,3,3,0.83333,-0.53972,6,1,1,train
738,3,4,-0.66667,1.0106,24,1,1,train
739,3,4,-0.60869,0.61005,24,1,1,train
740,3,4,-0.55073,0.6732,24,1,1,train
741,3,4,-0.49275,0.71547,24,1,1,train
742,3,4,-0.43478,0.57878,24,1,1,train
743,3,4,-0.37681,0.1545,24,1,1,train
744,3,4,-0.31884,0.74333,24,1,1,train
745,3,4,-0.26087,0.29652,24,1,1,train
746,3,4,-0.2029,0.095573,24,1,1,train
747,3,4,-0.14493,-0.16755,24,1,1,train
748,3,4,-0.086953,-0.57844,24,1,1,train
749,3,4,-0.028985,-0.080833,24,1,1,train
750,3,4,0.028985,-0.17193,24,1,1,train
751,3,4,0.086953,0.33877,24,1,1,train
752,3,4,0.14493,-0.068273,24,1,1,train
753,3,4,0.2029,-0.32889,24,1,1,train
754,3,4,0.26087,-0.33711,24,1,1,train
755,3,4,0.31884,-0.52439,24,1,1,train
756,3,4,0.37681,-0.38,24,1,1,train
757,3,4,0.43478,-0.8268,24,1,1,train
758,3,4,0.49275,-0.83827,24,1,1,train
759,3,4,0.55073,-0.46854,24,1,1,train
760,3,4,0.60869,-1.2431,24,1,1,train
761,3,4,0.66667,-0.86547,24,1,1,train
762,3,5,-0.8,0.39409,24,1,2,train
763,3,5,-0.73478,0.2541,24,1,2,train
764,3,5,-0.66956,0.72167,24,1,2,train
765,3,5,-0.60434,0.33636,24,1,2,train
766,3,5,-0.53914,-0.34684,24,1,2,train
767,3,5,-0.47392,-0.62413,24,1,2,train
768,3,5,-0.4087,-0.71627,24,1,2,train
769,3,5,-0.34348,0.059344,24,1,2,train
770,3,5,-0.27826,-0.64139,24,1,2,train
771,3,5,-0.21304,-0.30107,24,1,2,train
772,3,5,-0.14783,-0.57404,24,1,2,train
773,3,5,-0.082608,-0.86076,24,1,2,train
774,3,5,-0.017391,-0.86427,24,1,2,train
775,3,5,0.047826,-0.26982,24,1,2,train
776,3,5,0.11304,-0.55192,24,1,2,train
777,3,5,0.17826,-0.72447,24,1,2,train
778,3,5,0.24348,-0.52913,24,1,2,train
779,3,5,0.3087,-0.325,24,1,2,train
780,3,5,0.37392,-0.20937,24,1,2,train
781,3,5,0.43914,0.51956,24,1,2,train
782,3,5,0.50434,-0.0084778,24,1,2,train
783,3,5,0.56956,0.51922,24,1,2,train
784,3,5,0.63478,0.72533,24,1,2,train
785,3,5,0.7,0.49167,24,1,2,train
786,3,6,-0.3125,0.18506,6,2,1,train
787,3,6,-0.1875,0.25096,6,2,1,train
788,3,6,-0.0625,0.11487,6,2,1,train
789,3,6,0.0625,-0.11739,6,2,1,train
790,3,6,0.1875,-0.19717,6,2,1,train
791,3,6,0.3125,-0.17991,6,2,1,train
792,3,7,-0.83333,-0.11283,6,1,2,train
793,3,7,-0.5,-0.030058,6,1,2,train
794,3,7,-0.16667,-0.68467,6,1,2,train
795,3,7,0.16667,-0.4369,6,1,2,train
796,3,7,0.5,-0.54837,6,1,2,train
797,3,7,0.83333,0.7865,6,1,2,train
798,3,8,-0.36364,0.45295,6,2,3,train
799,3,8,-0.21818,0.080856,6,2,3,train
800,3,8,-0.072727,-0.053464,6,2,3,train
801,3,8,0.072727,0.019416,6,2,3,train
802,3,8,0.21818,-0.075067,6,2,3,train
803,3,8,0.36364,-0.25974,6,2,3,train
804,3,10,-0.4,-0.14446,24,2,2,train
805,3,10,-0.36522,0.060363,24,2,2,train
806,3,10,-0.33043,0.074774,24,2,2,train
807,3,10,-0.29565,0.12005,24,2,2,train
808,3,10,-0.26087,0.23173,24,2,2,train
809,3,10,-0.22609,0.2603,24,2,2,train
810,3,10,-0.1913,0.25291,24,2,2,train
811,3,10,-0.15652,0.32477,24,2,2,train
812,3,10,-0.12174,0.17376,24,2,2,train
813,3,10,-0.086957,0.20636,24,2,2,train
814,3,10,-0.052174,0.23996,24,2,2,train
815,3,10,-0.017391,0.35261,24,2,2,train
816,3,10,0.017391,0.2791,24,2,2,train
817,3,10,0.052174,0.25773,24,2,2,train
818,3,10,0.086957,0.25321,24,2,2,train
819,3,10,0.12174,0.21068,24,2,2,train
820,3,10,0.15652,0.17527,24,2,2,train
821,3,10,0.1913,0.16432,24,2,2,train
822,3,10,0.22609,0.050714,24,2,2,train
823,3,10,0.26087,0.042474,24,2,2,train
824,3,10,0.29565,-0.075371,24,2,2,train
825,3,10,0.33043,-0.33291,24,2,2,train
826,3,10,0.36522,-0.15363,24,2,2,train
827,3,10,0.4,-0.22174,24,2,2,train
828,3,11,-0.3125,-0.089538,6,2,2,train
829,3,11,-0.1875,0.21304,6,2,2,train
830,3,11,-0.0625,0.079426,6,2,2,train
831,3,11,0.0625,0.19089,6,2,2,train
832,3,11,0.1875,-0.040157,6,2,2,train
833,3,11,0.3125,-0.25647,6,2,2,train
834,3,12,-0.8,0.82882,24,1,3,train
835,3,12,-0.73044,0.82064,24,1,3,train
836,3,12,-0.66088,0.3866,24,1,3,train
837,3,12,-0.59132,0.44291,24,1,3,train
838,3,12,-0.52172,0.427,24,1,3,train
839,3,12,-0.45216,-0.195,24,1,3,train
840,3,12,-0.38261,-0.53393,24,1,3,train
841,3,12,-0.31304,-0.056618,24,1,3,train
842,3,12,-0.24348,-0.20279,24,1,3,train
843,3,12,-0.17391,-0.10065,24,1,3,train
844,3,12,-0.10435,-0.42142,24,1,3,train
845,3,12,-0.034783,-0.28289,24,1,3,train
846,3,12,0.034783,-0.53627,24,1,3,train
847,3,12,0.10435,-0.13985,24,1,3,train
848,3,12,0.17391,-0.40126,24,1,3,train
849,3,12,0.24348,-0.30738,24,1,3,train
850,3,12,0.31304,-0.054582,24,1,3,train
851,3,12,0.38261,-0.45669,24,1,3,train
852,3,12,0.45216,-0.25695,24,1,3,train
853,3,12,0.52172,-0.82988,24,1,3,train
854,3,12,0.59132,-0.35014,24,1,3,train
855,3,12,0.66088,-0.38565,24,1,3,train
856,3,12,0.73044,-0.72618,24,1,3,train
857,3,12,0.8,-0.64614,24,1,3,train
858,3,13,-0.3125,0.0047378,24,2,1,train
859,3,13,-0.28533,-0.24516,24,2,1,train
860,3,13,-0.25815,-0.21594,24,2,1,train
861,3,13,-0.23098,-0.30356,24,2,1,train
862,3,13,-0.2038,0.028592,24,2,1,train
863,3,13,-0.17663,0.10296,24,2,1,train
864,3,13,-0.14946,-0.073483,24,2,1,train
865,3,13,-0.12228,-0.086397,24,2,1,train
866,3,13,-0.095109,0.074483,24,2,1,train
867,3,13,-0.067934,-0.014251,24,2,1,train
868,3,13,-0.040759,-0.18673,24,2,1,train
869,3,13,-0.013587,-0.15978,24,2,1,train
870,3,13,0.013587,-0.056942,24,2,1,train
871,3,13,0.040759,0.014721,24,2,1,train
872,3,13,0.067934,0.10879,24,2,1,train
873,3,13,0.095109,0.074358,24,2,1,train
874,3,13,0.12228,0.1353,24,2,1,train
875,3,13,0.14946,0.030525,24,2,1,train
876,3,13,0.17663,0.14084,24,2,1,train
877,3,13,0.2038,0.15207,24,2,1,train
878,3,13,0.23098,0.094678,24,2,1,train
879,3,13,0.25815,0.34522,24,2,1,train
880,3,13,0.28533,0.36633,24,2,1,train
881,3,13,0.3125,0.15378,24,2,1,train
882,3,14,-0.33333,-0.33518,6,2,3,train
883,3,14,-0.2,-0.17481,6,2,3,train
884,3,14,-0.066667,-0.13308,6,2,3,train
885,3,14,0.066667,-0.24764,6,2,3,train
886,3,14,0.2,-0.0066167,6,2,3,train
887,3,14,0.33333,0.37017,6,2,3,train
888,3,15,-0.8,-0.316,24,1,2,train
889,3,15,-0.73044,0.13204,24,1,2,train
890,3,15,-0.66086,0.16357,24,1,2,train
891,3,15,-0.5913,0.26261,24,1,2,train
892,3,15,-0.52174,0.50691,24,1,2,train
893,3,15,-0.45218,0.56942,24,1,2,train
894,3,15,-0.3826,0.55324,24,1,2,train
895,3,15,-0.31304,0.71044,24,1,2,train
896,3,15,-0.24348,0.38009,24,1,2,train
897,3,15,-0.17391,0.45142,24,1,2,train
898,3,15,-0.10435,0.52492,24,1,2,train
899,3,15,-0.034782,0.77134,24,1,2,train
900,3,15,0.034782,0.61054,24,1,2,train
901,3,15,0.10435,0.56378,24,1,2,train
902,3,15,0.17391,0.55391,24,1,2,train
903,3,15,0.24348,0.46087,24,1,2,train
904,3,15,0.31304,0.38339,24,1,2,train
905,3,15,0.3826,0.35945,24,1,2,train
906,3,15,0.45218,0.11094,24,1,2,train
907,3,15,0.52174,0.092912,24,1,2,train
908,3,15,0.5913,-0.16487,24,1,2,train
909,3,15,0.66086,-0.72825,24,1,2,train
910,3,15,0.73044,-0.33606,24,1,2,train
911,3,15,0.8,-0.48506,24,1,2,train
912,3,16,-0.8,-0.79276,24,1,3,train
913,3,16,-0.73044,-0.46131,24,1,3,train
914,3,16,-0.66088,-0.42603,24,1,3,train
915,3,16,-0.59132,-0.29673,24,1,3,train
916,3,16,-0.52172,-0.29367,24,1,3,train
917,3,16,-0.45216,-0.12556,24,1,3,train
918,3,16,-0.38261,-0.15039,24,1,3,train
919,3,16,-0.31304,-0.38173,24,1,3,train
920,3,16,-0.24348,-0.23529,24,1,3,train
921,3,16,-0.17391,-0.0784,24,1,3,train
922,3,16,-0.10435,0.06613,24,1,3,train
923,3,16,-0.034783,-0.067627,24,1,3,train
924,3,16,0.034783,-0.073205,24,1,3,train
925,3,16,0.10435,-0.348,24,1,3,train
926,3,16,0.17391,-0.072059,24,1,3,train
927,3,16,0.24348,-0.033362,24,1,3,train
928,3,16,0.31304,0.13695,24,1,3,train
929,3,16,0.38261,-0.062508,24,1,3,train
930,3,16,0.45216,-0.22665,24,1,3,train
931,3,16,0.52172,0.14322,24,1,3,train
932,3,16,0.59132,0.12759,24,1,3,train
933,3,16,0.66088,0.11899,24,1,3,train
934,3,16,0.73044,0.73573,24,1,3,train
935,3,16,0.8,0.58903,24,1,3,train
936,3,17,-0.26667,0.33744,24,2,3,train
937,3,17,-0.24348,0.33428,24,2,3,train
938,3,17,-0.22029,0.16676,24,2,3,train
939,3,17,-0.19711,0.18849,24,2,3,train
940,3,17,-0.17391,0.18235,24,2,3,train
941,3,17,-0.15072,-0.057719,24,2,3,train
942,3,17,-0.12754,-0.18853,24,2,3,train
943,3,17,-0.10435,-0.0043088,24,2,3,train
944,3,17,-0.08116,-0.060726,24,2,3,train
945,3,17,-0.057971,-0.021305,24,2,3,train
946,3,17,-0.034783,-0.14511,24,2,3,train
947,3,17,-0.011594,-0.09164,24,2,3,train
948,3,17,0.011594,-0.18944,24,2,3,train
949,3,17,0.034783,-0.036435,24,2,3,train
950,3,17,0.057971,-0.13733,24,2,3,train
951,3,17,0.08116,-0.10109,24,2,3,train
952,3,17,0.10435,-0.0035228,24,2,3,train
953,3,17,0.12754,-0.15872,24,2,3,train
954,3,17,0.15072,-0.081632,24,2,3,train
955,3,17,0.17391,-0.30276,24,2,3,train
956,3,17,0.19711,-0.1176,24,2,3,train
957,3,17,0.22029,-0.1313,24,2,3,train
958,3,17,0.24348,-0.26274,24,2,3,train
959,3,17,0.26667,-0.23184,24,2,3,train
960,3,18,-0.26667,-0.45126,24,2,3,train
961,3,18,-0.24348,-0.26259,24,2,3,train
962,3,18,-0.22029,-0.24251,24,2,3,train
963,3,18,-0.19711,-0.16891,24,2,3,train
964,3,18,-0.17391,-0.16717,24,2,3,train
965,3,18,-0.15072,-0.071472,24,2,3,train
966,3,18,-0.12754,-0.085609,24,2,3,train
967,3,18,-0.10435,-0.21729,24,2,3,train
968,3,18,-0.08116,-0.13394,24,2,3,train
969,3,18,-0.057971,-0.044628,24,2,3,train
970,3,18,-0.034783,0.037643,24,2,3,train
971,3,18,-0.011594,-0.038495,24,2,3,train
972,3,18,0.011594,-0.041671,24,2,3,train
973,3,18,0.034783,-0.19809,24,2,3,train
974,3,18,0.057971,-0.041018,24,2,3,train
975,3,18,0.08116,-0.018991,24,2,3,train
976,3,18,0.10435,0.077957,24,2,3,train
977,3,18,0.12754,-0.035582,24,2,3,train
978,3,18,0.15072,-0.12902,24,2,3,train
979,3,18,0.17391,0.081523,24,2,3,train
980,3,18,0.19711,0.072628,24,2,3,train
981,3,18,0.22029,0.067735,24,2,3,train
982,3,18,0.24348,0.4188,24,2,3,train
983,3,18,0.26667,0.33529,24,2,3,train
984,3,19,-0.28571,0.43311,24,2,1,train
985,3,19,-0.26087,0.26145,24,2,1,train
986,3,19,-0.23603,0.28851,24,2,1,train
987,3,19,-0.21118,0.30663,24,2,1,train
988,3,19,-0.18633,0.24805,24,2,1,train
989,3,19,-0.16149,0.066214,24,2,1,train
990,3,19,-0.13665,0.31857,24,2,1,train
991,3,19,-0.1118,0.12708,24,2,1,train
992,3,19,-0.086957,0.04096,24,2,1,train
993,3,19,-0.062111,-0.071806,24,2,1,train
994,3,19,-0.037266,-0.2479,24,2,1,train
995,3,19,-0.012422,-0.034643,24,2,1,train
996,3,19,0.012422,-0.073683,24,2,1,train
997,3,19,0.037266,0.14519,24,2,1,train
998,3,19,0.062111,-0.02926,24,2,1,train
999,3,19,0.086957,-0.14095,24,2,1,train
1000,3,19,0.1118,-0.14448,24,2,1,train
1001,3,19,0.13665,-0.22474,24,2,1,train
1002,3,19,0.16149,-0.16286,24,2,1,train
1003,3,19,0.18633,-0.35434,24,2,1,train
1004,3,19,0.21118,-0.35926,24,2,1,train
1005,3,19,0.23603,-0.2008,24,2,1,train
1006,3,19,0.26087,-0.53274,24,2,1,train
1007,3,19,0.28571,-0.37091,24,2,1,train
1008,3,20,-0.83333,0.01066,24,1,1,train
1009,3,20,-0.76087,-0.55162,24,1,1,train
1010,3,20,-0.68841,-0.48587,24,1,1,train
1011,3,20,-0.61594,-0.683,24,1,1,train
1012,3,20,-0.54348,0.064331,24,1,1,train
1013,3,20,-0.47102,0.23165,24,1,1,train
1014,3,20,-0.39855,-0.16534,24,1,1,train
1015,3,20,-0.32608,-0.19439,24,1,1,train
1016,3,20,-0.25363,0.16759,24,1,1,train
1017,3,20,-0.18116,-0.032065,24,1,1,train
1018,3,20,-0.10869,-0.42015,24,1,1,train
1019,3,20,-0.036232,-0.35949,24,1,1,train
1020,3,20,0.036232,-0.12812,24,1,1,train
1021,3,20,0.10869,0.033123,24,1,1,train
1022,3,20,0.18116,0.24477,24,1,1,train
1023,3,20,0.25363,0.16731,24,1,1,train
1024,3,20,0.32608,0.30443,24,1,1,train
1025,3,20,0.39855,0.068681,24,1,1,train
1026,3,20,0.47102,0.31689,24,1,1,train
1027,3,20,0.54348,0.34215,24,1,1,train
1028,3,20,0.61594,0.21302,24,1,1,train
1029,3,20,0.68841,0.77675,24,1,1,train
1030,3,20,0.76087,0.82425,24,1,1,train
1031,3,20,0.83333,0.346,24,1,1,train
1032,3,22,-0.83333,-0.24755,6,1,2,train
1033,3,22,-0.5,0.589,6,1,2,train
1034,3,22,-0.16667,0.21959,6,1,2,train
1035,3,22,0.16667,0.52776,6,1,2,train
1036,3,22,0.5,-0.11102,6,1,2,train
1037,3,22,0.83333,-0.70906,6,1,2,train
1038,3,23,-0.19231,-0.25389,6,2,1,train
1039,3,23,-0.11538,-0.033113,6,2,1,train
1040,3,23,-0.038462,-0.14744,6,2,1,train
1041,3,23,0.038462,-0.06342,6,2,1,train
1042,3,23,0.11538,0.14152,6,2,1,train
1043,3,23,0.19231,0.26107,6,2,1,train
1044,3,24,-0.5,0.17734,24,2,2,train
1045,3,24,-0.45924,0.11434,24,2,2,train
1046,3,24,-0.41847,0.32475,24,2,2,train
1047,3,24,-0.37771,0.15136,24,2,2,train
1048,3,24,-0.33696,-0.15608,24,2,2,train
1049,3,24,-0.2962,-0.28086,24,2,2,train
1050,3,24,-0.25544,-0.32232,24,2,2,train
1051,3,24,-0.21468,0.026705,24,2,2,train
1052,3,24,-0.17391,-0.28863,24,2,2,train
1053,3,24,-0.13315,-0.13548,24,2,2,train
1054,3,24,-0.092391,-0.25832,24,2,2,train
1055,3,24,-0.05163,-0.38734,24,2,2,train
1056,3,24,-0.01087,-0.38892,24,2,2,train
1057,3,24,0.029891,-0.12142,24,2,2,train
1058,3,24,0.070652,-0.24837,24,2,2,train
1059,3,24,0.11141,-0.32601,24,2,2,train
1060,3,24,0.15218,-0.23811,24,2,2,train
1061,3,24,0.19294,-0.14625,24,2,2,train
1062,3,24,0.2337,-0.094215,24,2,2,train
1063,3,24,0.27446,0.2338,24,2,2,train
1064,3,24,0.31521,-0.003815,24,2,2,train
1065,3,24,0.35597,0.23365,24,2,2,train
1066,3,24,0.39674,0.3264,24,2,2,train
1067,3,24,0.4375,0.22125,24,2,2,train
1068,3,25,-0.66667,-0.67035,6,1,3,train
1069,3,25,-0.4,-0.34961,6,1,3,train
1070,3,25,-0.13333,-0.26615,6,1,3,train
1071,3,25,0.13333,-0.49528,6,1,3,train
1072,3,25,0.4,-0.013233,6,1,3,train
1073,3,25,0.66667,0.74033,6,1,3,train
1074,3,26,-0.3125,-0.0093158,6,2,2,train
1075,3,26,-0.1875,0.016824,6,2,2,train
1076,3,26,-0.0625,-0.18989,6,2,2,train
1077,3,26,0.0625,-0.11165,6,2,2,train
1078,3,26,0.1875,-0.14685,6,2,2,train
1079,3,26,0.3125,0.27468,6,2,2,train
1080,4,1,-0.83333,-0.88862,6,1,1,train
1081,4,1,-0.5,-0.11589,6,1,1,train
1082,4,1,-0.16667,-0.51602,6,1,1,train
1083,4,1,0.16667,-0.22197,6,1,1,train
1084,4,1,0.5,0.49531,6,1,1,train
1085,4,1,0.83333,0.91375,6,1,1,train
1086,4,2,-0.8,0.81973,6,1,3,train
1087,4,2,-0.48,0.035319,6,1,3,train
1088,4,2,-0.16,-0.24784,6,1,3,train
1089,4,2,0.16,-0.094203,6,1,3,train
1090,4,2,0.48,-0.29338,6,1,3,train
1091,4,2,0.8,-0.6827,6,1,3,train
1092,4,3,-0.83333,0.55519,6,1,1,train
1093,4,3,-0.5,0.75287,6,1,1,train
1094,4,3,-0.16667,0.34462,6,1,1,train
1095,4,3,0.16667,-0.35218,6,1,1,train
1096,4,3,0.5,-0.5915,6,1,1,train
1097,4,3,0.83333,-0.53972,6,1,1,train
1098,4,4,-0.66667,1.0106,24,1,1,train
1099,4,4,-0.60869,0.61005,24,1,1,train
1100,4,4,-0.55073,0.6732,24,1,1,train
1101,4,4,-0.49275,0.71547,24,1,1,train
1102,4,4,-0.43478,0.57878,24,1,1,train
1103,4,4,-0.37681,0.1545,24,1,1,train
1104,4,4,-0.31884,0.74333,24,1,1,train
1105,4,4,-0.26087,0.29652,24,1,1,train
1106,4,4,-0.2029,0.095573,24,1,1,train
1107,4,4,-0.14493,-0.16755,24,1,1,train
1108,4,4,-0.086953,-0.57844,24,1,1,train
1109,4,4,-0.028985,-0.080833,24,1,1,train
1110,4,4,0.028985,-0.17193,24,1,1,train
1111,4,4,0.086953,0.33877,24,1,1,train
1112,4,4,0.14493,-0.068273,24,1,1,train
